run,true # of comms,louvain # of pred comms,louvain accuracy,louvain ari,louvain nmi,infomap # of pred comms,infomap accuracy,infomap ari,infomap nmi,rbpots # of pred comms,rbpots accuracy,rbpots ari,rbpots nmi
26,17,15,0.852,0.7928600265542882,0.9036484935161399,1,0.094,0.0,0.0,13,0.77,0.6846443124321631,0.8892949718323927
27,14,12,0.814,0.732059162729223,0.8718881737791615,1,0.098,0.0,0.0,11,0.714,0.6245893808253586,0.7945602240937499
28,15,14,0.926,0.9115816249604684,0.9794750669043145,1,0.094,0.0,0.0,10,0.644,0.5421608103747348,0.7400849125008585
29,14,11,0.706,0.5795706167108129,0.7554497393992918,1,0.098,0.0,0.0,10,0.722,0.6882010259019866,0.8644107057726769
30,14,11,0.774,0.6999103204542018,0.8269354695219333,1,0.096,0.0,0.0,10,0.652,0.5441295384874034,0.7363013294270679
31,15,13,0.83,0.7397327240076904,0.8622949293626484,1,0.1,0.0,0.0,10,0.55,0.45660391562873753,0.6764538844358486
32,14,11,0.634,0.4823764066649831,0.7012123341408566,1,0.094,0.0,0.0,9,0.556,0.3763249618228102,0.5970481014059624
33,17,12,0.708,0.7100011801187461,0.9099047883222624,1,0.092,0.0,0.0,15,0.91,0.9202067459897225,0.9753714280225217
34,14,11,0.68,0.5054587771752121,0.6979472914347357,1,0.102,0.0,0.0,10,0.642,0.5246092084797769,0.7206071406404074
35,15,13,0.568,0.3741161471341633,0.5710492544187376,1,0.094,0.0,0.0,12,0.774,0.6914811023180544,0.848556442920822
36,16,13,0.774,0.7048397040732877,0.8729877058383968,1,0.094,0.0,0.0,14,0.86,0.8390485654409575,0.9565920981319782
37,15,11,0.71,0.6164114845264209,0.8054816319803453,1,0.098,0.0,0.0,13,0.806,0.7098483072088594,0.8578828890203151
38,15,11,0.628,0.46405161094844927,0.6775931301609417,1,0.094,0.0,0.0,11,0.652,0.48654194421523606,0.6876947253392297
39,16,15,0.788,0.6358292745971348,0.7967483474452185,1,0.118,0.0,0.0,13,0.742,0.6293397069248645,0.8189894048096206
40,16,14,0.852,0.7935794296300595,0.90764966665764,1,0.1,0.0,0.0,14,0.838,0.7393596097959386,0.8948159634875443
41,14,9,0.558,0.4442939708599649,0.6639002252138186,1,0.098,0.0,0.0,11,0.746,0.6673382585055033,0.827650727289399
42,14,11,0.772,0.7146474650813177,0.8643835710968536,1,0.098,0.0,0.0,13,0.902,0.8363209511779318,0.8994905194455062
43,15,9,0.638,0.603071791025145,0.8190554833783301,1,0.096,0.0,0.0,13,0.838,0.75402680550488,0.8846012108720034
44,15,11,0.66,0.5707275493152898,0.771878254009794,1,0.106,0.0,0.0,14,0.894,0.8276526115489353,0.9273909503805106
45,13,12,0.72,0.6297055677438168,0.7988113147951958,1,0.098,0.0,0.0,9,0.618,0.49931832095013434,0.6881557543474687
46,17,13,0.772,0.76403545860231,0.9294998247658518,1,0.084,0.0,0.0,15,0.87,0.7960292998545948,0.9464445078898563
47,16,14,0.742,0.6099596116518007,0.8045595254011279,1,0.098,0.0,0.0,12,0.738,0.6446832133245672,0.8456378883288459
48,14,10,0.746,0.687103518528669,0.8786733258445939,1,0.098,0.0,0.0,11,0.736,0.6568666768857423,0.8227547856118106
49,16,14,0.884,0.869216201607282,0.9652566584247535,1,0.098,0.0,0.0,12,0.786,0.7289109331306686,0.9182402805301444
50,14,11,0.64,0.4744025936322892,0.6714514840180126,1,0.1,0.0,0.0,11,0.732,0.6002173700926434,0.8055175721247865
51,13,13,0.486,0.25350382151889883,0.43075006966521623,1,0.13,0.0,0.0,10,0.676,0.5077744813828573,0.6950317595751129
52,16,12,0.68,0.5952179921597966,0.8241426612552099,1,0.094,0.0,0.0,15,0.942,0.9262342211599536,0.9739596484634029
53,14,12,0.524,0.3386646397064111,0.5383702154979266,1,0.1,0.0,0.0,11,0.714,0.6158513389289041,0.7945909111908934
54,15,10,0.644,0.5168365731962843,0.7643978272612664,1,0.106,0.0,0.0,11,0.7,0.5716704404984267,0.770765564877823
55,16,15,0.924,0.9014613723821685,0.9610260570340347,1,0.088,0.0,0.0,13,0.806,0.8008153471960096,0.9405580774211346
56,14,12,0.822,0.7333616525622335,0.869481373655607,1,0.096,0.0,0.0,12,0.85,0.7941148217890667,0.9106819341980995
57,14,10,0.578,0.3970704131800155,0.60595035150989,1,0.098,0.0,0.0,8,0.512,0.40137458394655423,0.6336408498527598
58,13,10,0.714,0.5946209041881538,0.743852932289183,1,0.094,0.0,0.0,9,0.668,0.569318280761516,0.7240398743184283
59,17,15,0.82,0.7237843969722023,0.8505064200603996,1,0.096,0.0,0.0,15,0.84,0.7617460318432937,0.9024266055664598
60,16,12,0.656,0.525688549194546,0.7449640934506001,1,0.098,0.0,0.0,12,0.638,0.45344410203487295,0.708754273331591
61,14,12,0.668,0.4824989523393483,0.6830851112604861,1,0.118,0.0,0.0,11,0.656,0.46516704467252495,0.6949188116131029
62,15,12,0.78,0.7650497228782425,0.9318187643466475,1,0.098,0.0,0.0,9,0.496,0.3625424719845411,0.6101317892581224
63,16,13,0.786,0.6978495384687456,0.8405119317411993,1,0.086,0.0,0.0,12,0.77,0.776545020334945,0.9297872933715421
64,16,13,0.726,0.5637839883156173,0.776021984044189,1,0.098,0.0,0.0,12,0.768,0.695347749819314,0.9047194427400129
65,15,11,0.708,0.6353904435242488,0.824300367092009,1,0.096,0.0,0.0,12,0.782,0.7088682625776751,0.8602302209077012
66,14,12,0.796,0.6888392350512028,0.7985067800044918,1,0.086,0.0,0.0,13,0.93,0.916127785139599,0.9744040113169737
67,15,11,0.654,0.5200107926327672,0.7265117009541526,1,0.098,0.0,0.0,13,0.848,0.7986670341951805,0.9221145212353514
68,15,12,0.694,0.5680554906953785,0.7584678545674652,1,0.104,0.0,0.0,14,0.896,0.8208229457088176,0.9163351951441632
69,13,9,0.67,0.5920578206481522,0.7870077912721923,1,0.1,0.0,0.0,10,0.71,0.5562028178612962,0.7501303294388886
70,15,14,0.844,0.740222058491154,0.8542713319379636,1,0.096,0.0,0.0,12,0.77,0.7248052780072901,0.8866209600109357
71,14,11,0.65,0.5117244921369271,0.6879906647178217,1,0.1,0.0,0.0,10,0.686,0.5650334002984536,0.7506378012613258
72,14,11,0.73,0.6030160767988338,0.7709732255289506,1,0.122,0.0,0.0,11,0.718,0.5929140254851633,0.7750591100302098
73,17,15,0.852,0.7999108719742355,0.9360929245481302,1,0.088,0.0,0.0,13,0.738,0.6741011210224016,0.8409452793241023
74,14,10,0.574,0.3914720813435728,0.6134941409018947,1,0.118,0.0,0.0,11,0.676,0.5033760673387091,0.6935569274237396
75,15,12,0.778,0.6771221985206392,0.8576075099953085,1,0.096,0.0,0.0,12,0.796,0.7249142525281789,0.8752604761415801
76,17,16,0.9,0.8295960335160548,0.9157335361711759,1,0.1,0.0,0.0,12,0.684,0.6374989569816086,0.8407888468738556
77,15,12,0.812,0.8053067090410402,0.9395617462148409,1,0.086,0.0,0.0,11,0.742,0.697339161346776,0.8673422341764302
78,15,12,0.682,0.5401521106576824,0.7262289920864966,1,0.086,0.0,0.0,13,0.84,0.7665737652511625,0.9052332010480955
79,16,13,0.794,0.7379752117202525,0.8979015406347757,1,0.084,0.0,0.0,14,0.866,0.8168275597485055,0.9211315821507252
80,15,14,0.782,0.6236244671544654,0.8012924533829386,1,0.13,0.0,0.0,13,0.788,0.6659049178562337,0.8408628526290576
81,14,12,0.558,0.35010928427023597,0.5637177275281886,1,0.1,0.0,0.0,10,0.634,0.520319398252764,0.7289633816495249
82,14,11,0.696,0.526225571060096,0.7276210025322718,1,0.102,0.0,0.0,11,0.726,0.5993987356222656,0.7961801652400685
83,15,14,0.908,0.8587902697104773,0.929551376018465,1,0.09,0.0,0.0,13,0.906,0.9033630378623455,0.9697565215302201
84,17,12,0.692,0.6449724182761466,0.8532407397642733,1,0.088,0.0,0.0,15,0.884,0.8662622517113706,0.965217631242047
85,15,11,0.642,0.5020539554778888,0.7241480599052629,1,0.1,0.0,0.0,13,0.8,0.702466571097491,0.8686451780380202
86,16,12,0.77,0.7449442517309143,0.9081130344835114,1,0.1,0.0,0.0,11,0.682,0.620116317178963,0.8354644069194442
87,16,12,0.734,0.6743021638134943,0.8892104538628454,1,0.096,0.0,0.0,14,0.888,0.8714474284593783,0.9585488064648809
88,15,10,0.67,0.604483627530507,0.8283350530862195,1,0.084,0.0,0.0,13,0.854,0.8149512676174395,0.9216991214037484
89,14,12,0.816,0.7273520098922877,0.8462142367825973,1,0.096,0.0,0.0,10,0.694,0.6155352823394941,0.7794609851533102
90,17,15,0.712,0.5588756929832199,0.7729451253013155,1,0.1,0.0,0.0,13,0.676,0.5580441557118974,0.7791268979196004
91,15,13,0.708,0.5528709370024277,0.7359949349483746,1,0.098,0.0,0.0,10,0.59,0.43844719221768147,0.6646055767072252
92,16,14,0.866,0.8459427089350227,0.9625878983627802,1,0.084,0.0,0.0,15,0.93,0.9101473213035953,0.9777014635036296
93,15,12,0.674,0.5397403840940618,0.7159284445027314,1,0.1,0.0,0.0,12,0.748,0.6213774626089505,0.8004315440726821
94,14,11,0.608,0.41837859736146954,0.6122799145654497,1,0.102,0.0,0.0,12,0.812,0.7259510601183075,0.8543947141203231
95,15,12,0.742,0.6823044077497622,0.8620427969203212,1,0.096,0.0,0.0,12,0.786,0.763802819374895,0.9286872760974508
96,15,11,0.656,0.5528657356315825,0.7599950061483547,1,0.098,0.0,0.0,10,0.648,0.5504843339671768,0.7626006747369996
97,17,13,0.728,0.6274399676515809,0.8232655406469486,1,0.096,0.0,0.0,13,0.718,0.5982751151018416,0.8195240424351286
98,14,11,0.714,0.6101591956452959,0.7574557071131045,1,0.1,0.0,0.0,11,0.712,0.5923516925498772,0.7658858093400385
99,15,12,0.788,0.7247645555727157,0.8851889102592269,1,0.092,0.0,0.0,12,0.766,0.7024076865141659,0.8662896211036673
100,17,14,0.83,0.8029974707308266,0.9411091404851901,1,0.098,0.0,0.0,15,0.862,0.7833531002195787,0.9037133537410714
