run,true # of comms,louvain # of pred comms,louvain accuracy,louvain ari,louvain nmi,infomap # of pred comms,infomap accuracy,infomap ari,infomap nmi,rbpots # of pred comms,rbpots accuracy,rbpots ari,rbpots nmi
15,14,11,0.168,0.019639862844157852,0.08104234253348593,1,0.102,0.0,0.0,10,0.154,0.008601852998734245,0.07040705653864808
16,14,12,0.156,0.01146825518037905,0.05662920859273978,1,0.106,0.0,0.0,9,0.16,0.014466755662746937,0.06042936907320579
17,15,15,0.186,0.016028144528793458,0.10930986149596528,1,0.1,0.0,0.0,9,0.136,0.005347835876294211,0.07140772479398884
18,14,12,0.152,0.009042717511949851,0.05818741890776198,1,0.088,0.0,0.0,9,0.156,0.011038212917210915,0.04473890162441156
19,15,8,0.14,0.005754939494513913,0.05913485056667199,1,0.092,0.0,0.0,10,0.16,0.008221036165295917,0.07166751703822226
20,14,16,0.174,0.017407638737435217,0.07573917459812933,1,0.1,0.0,0.0,8,0.146,0.00900843540089105,0.0531589552253425
21,15,9,0.152,0.01454377860672951,0.07736316070170077,1,0.098,0.0,0.0,7,0.134,0.012136234909496495,0.06391350098263289
22,15,11,0.156,0.009147541836711596,0.07765121716550043,1,0.1,0.0,0.0,8,0.15,0.009503552629646424,0.06169373944204554
23,15,9,0.154,0.01466081549823043,0.07756205786694183,1,0.098,0.0,0.0,9,0.154,0.011139177836121254,0.06454178777504858
24,15,13,0.156,0.008285857717426983,0.06903297855438738,1,0.1,0.0,0.0,8,0.14,0.004434897392139445,0.0631382677899253
25,17,10,0.148,0.007797410348172989,0.07994420487140141,1,0.098,0.0,0.0,9,0.132,0.009877231809489377,0.07722578132563214
26,14,11,0.156,0.009765410535386742,0.06873502520276985,1,0.094,0.0,0.0,9,0.138,0.0038910473428562607,0.047703445397155486
27,15,14,0.156,0.011482608248393226,0.08577179608879201,1,0.118,0.0,0.0,7,0.15,0.0074979275653925676,0.06092188360332826
28,15,10,0.142,0.008083817979398732,0.0706523454259983,1,0.094,0.0,0.0,7,0.138,0.006868003026527426,0.06188719140035679
29,13,13,0.162,0.002340467652632955,0.05131490200271972,1,0.098,0.0,0.0,8,0.154,0.009166110514769113,0.05744820430828004
30,15,12,0.158,0.008505251496506648,0.06997163018345738,1,0.098,0.0,0.0,9,0.14,0.004756569443895381,0.04748545829087427
31,15,10,0.152,0.011994898657468417,0.07808679061427659,1,0.11,0.0,0.0,7,0.144,0.0077033018582799845,0.0565173173224586
32,14,10,0.144,0.0021353350482106836,0.040265237889420984,1,0.098,0.0,0.0,8,0.126,4.357020454017179e-06,0.041554164615971646
33,16,12,0.164,0.01076533168718208,0.08512246611935936,1,0.1,0.0,0.0,9,0.154,0.011917215020877994,0.07015694558903122
34,14,14,0.17,0.010104080016455807,0.07147331698116947,1,0.098,0.0,0.0,8,0.144,0.010034049379097625,0.05940179613519334
35,14,10,0.16,0.01123171441113489,0.07861295500481161,1,0.112,0.0,0.0,8,0.144,0.006508860938873227,0.03851575123431128
36,15,13,0.154,0.006827934344360477,0.05413568275888828,1,0.098,0.0,0.0,7,0.132,0.0065824912816564995,0.03997029407549966
37,14,13,0.162,0.010253037184952619,0.05860005120493311,1,0.108,0.0,0.0,9,0.158,0.006165142518495879,0.06286397597594706
38,14,13,0.158,0.0063882647400774935,0.06650414097850711,1,0.098,0.0,0.0,7,0.144,0.0083753869332123,0.05054499827460775
39,16,11,0.156,0.01782797899002265,0.09251673708721361,1,0.094,0.0,0.0,8,0.136,0.008486017192721145,0.06814535112334454
40,17,10,0.136,0.012817928845720609,0.07320862559766947,1,0.078,0.0,0.0,8,0.124,0.0037145167059597444,0.047583015173277524
41,17,12,0.156,0.012598194545967877,0.1088023271620198,1,0.086,0.0,0.0,8,0.152,0.01790406863433351,0.08293361530610457
42,15,13,0.164,0.007024222897101751,0.08420558052960873,1,0.1,0.0,0.0,9,0.146,0.009292331616475117,0.0618412671892326
43,15,12,0.16,0.009149608362329508,0.061410166699707516,1,0.094,0.0,0.0,8,0.142,0.007044315078331999,0.0646491891161557
44,16,13,0.148,0.010511230446469625,0.08220437673946136,1,0.088,0.0,0.0,7,0.13,0.007246374706589901,0.05086779092655254
45,12,8,0.166,0.012229689420259536,0.04876698722801586,1,0.118,0.0,0.0,7,0.15,0.004915859379931965,0.03293990316887993
46,13,12,0.158,0.009194212861668957,0.06427436347091736,1,0.1,0.0,0.0,7,0.148,0.006803329727009146,0.0489014886823553
47,14,12,0.174,0.014445064647718203,0.08761245226008792,1,0.102,0.0,0.0,7,0.15,0.009835729227923529,0.06077320699654117
48,15,10,0.142,0.005186892719591417,0.052614635852300876,1,0.108,0.0,0.0,9,0.156,0.009648100765687962,0.08064330123468784
49,14,11,0.144,0.0057903260950902,0.05908987497238478,1,0.1,0.0,0.0,9,0.162,0.005490248841858061,0.04277870349952526
50,15,12,0.158,0.012227262578266021,0.07634111731578735,1,0.112,0.0,0.0,8,0.144,0.00958245113546611,0.04347351350026535
51,13,10,0.168,0.010531930521457677,0.06775119148992842,1,0.104,0.0,0.0,9,0.156,0.0032364836287535974,0.03918229535613991
52,17,12,0.146,0.012462860598978378,0.07543058718330238,1,0.098,0.0,0.0,8,0.132,0.00968153793549374,0.08154648450290833
53,14,16,0.17,0.0074508329377374685,0.0609709158134547,1,0.1,0.0,0.0,8,0.136,0.0060123245556693876,0.030912792025742465
54,16,16,0.184,0.0262345332557954,0.12263154901839539,1,0.084,0.0,0.0,8,0.12,0.0056102371920103405,0.062477829148854934
55,15,9,0.152,0.007513463617687489,0.06348045129641036,1,0.108,0.0,0.0,9,0.158,0.0167106158573469,0.08850572033436187
56,17,9,0.134,0.00430041651998186,0.07553406851022397,1,0.098,0.0,0.0,8,0.144,0.014702948264615672,0.08919680367503725
57,15,14,0.164,0.008739708450154917,0.08248957586290766,1,0.094,0.0,0.0,7,0.132,0.003653530077466257,0.04114013978234016
58,15,16,0.16,0.0058130259356980905,0.06501710290097829,1,0.098,0.0,0.0,8,0.152,0.014536854537185253,0.06814696026580687
59,16,10,0.154,0.014223862085071898,0.0872286981938496,1,0.086,0.0,0.0,9,0.136,0.0052221372342250855,0.04962989646272741
60,13,9,0.168,0.013206889261329709,0.05159565363230853,1,0.132,0.0,0.0,8,0.166,0.012293101731611033,0.03841819635318005
61,14,11,0.156,0.007665237546299896,0.044385977713110814,1,0.096,0.0,0.0,9,0.144,0.0083906688939232,0.044786726912736746
62,17,13,0.162,0.01849851281215096,0.1090485777532245,1,0.1,0.0,0.0,9,0.142,0.012151365634037126,0.07390285110259495
63,16,13,0.17,0.018665592439709017,0.11112608223863797,1,0.096,0.0,0.0,8,0.14,0.010322695502158353,0.05797264261160617
64,15,16,0.176,0.01676917275392064,0.09859986330613574,1,0.098,0.0,0.0,8,0.134,0.003741046511116727,0.03492192123709774
65,14,13,0.168,0.01081794847362876,0.07867329144658623,1,0.1,0.0,0.0,9,0.132,0.002245100925748491,0.04514194595227243
66,15,11,0.154,0.010257842596144102,0.07864529934902682,1,0.09,0.0,0.0,8,0.148,0.010651391585000305,0.06700509978089451
67,14,13,0.162,0.008964039984703125,0.06630251398450782,1,0.098,0.0,0.0,7,0.134,0.010654738889711385,0.048245793132612645
68,15,15,0.168,0.01402012676892856,0.08926576508790701,1,0.092,0.0,0.0,7,0.136,0.004920203647727262,0.049065840086459284
69,13,14,0.174,0.007023519801070486,0.08055694810185915,1,0.108,0.0,0.0,8,0.146,0.005971634558497508,0.039507990455186194
70,17,12,0.16,0.015683332915233533,0.10158538636322761,1,0.086,0.0,0.0,8,0.132,0.010888107986665488,0.07465760066012339
71,14,11,0.164,0.007900671330526896,0.04521372961988362,1,0.098,0.0,0.0,7,0.134,0.00535492753915345,0.05427053179765646
72,13,12,0.156,0.006194305419168345,0.06042617231676937,1,0.098,0.0,0.0,8,0.144,0.003513157222156742,0.0381115842376542
73,15,11,0.152,0.008593580417322966,0.056139198771696416,1,0.1,0.0,0.0,8,0.144,0.006528887046193097,0.05358269416193134
74,14,9,0.15,0.003968284941828114,0.044544440833246914,1,0.096,0.0,0.0,8,0.16,0.013107659422277077,0.06749053603133418
75,16,12,0.164,0.015760862016759736,0.08427128897723862,1,0.096,0.0,0.0,9,0.148,0.009651262810142825,0.06613138382982212
76,15,11,0.148,0.00858325411188188,0.05742567195091465,1,0.098,0.0,0.0,9,0.146,0.014165009889345428,0.06761927648024228
77,14,13,0.17,0.008858651304844475,0.055586508200414365,1,0.13,0.0,0.0,8,0.148,0.0035968680117206206,0.041559561107414975
78,15,13,0.178,0.015670542215465905,0.09537170437392666,1,0.102,0.0,0.0,8,0.138,0.005316516205245024,0.043865378273110545
79,15,16,0.17,0.013933939191398605,0.08874264955979962,1,0.1,0.0,0.0,7,0.14,0.006435718020327152,0.03581260335870951
80,15,12,0.154,0.010636144570451422,0.07864120964495927,1,0.094,0.0,0.0,7,0.152,0.017364643349179053,0.07049407793956466
81,16,12,0.156,0.016292033857145827,0.09126706375754796,1,0.098,0.0,0.0,8,0.128,0.007900900641308217,0.074058806339954
82,16,11,0.142,0.013076125019395337,0.08269055196427479,1,0.1,0.0,0.0,8,0.142,0.00931091994552958,0.06758466807072941
83,15,10,0.156,0.011692577584720793,0.07231666870865311,1,0.1,0.0,0.0,8,0.142,0.00887409659587721,0.06368570208828402
84,15,11,0.148,0.007056984977851861,0.06355908322475799,1,0.1,0.0,0.0,8,0.156,0.01396489107182354,0.08694931755899733
85,14,11,0.15,0.009167408693119347,0.05684796383810031,1,0.1,0.0,0.0,9,0.176,0.018139060665350273,0.08676842583253933
86,16,11,0.158,0.011876793882232737,0.07345156304843797,1,0.106,0.0,0.0,8,0.156,0.016800755829111096,0.06682996429225055
87,14,10,0.154,0.006472298268086154,0.05052737423894161,1,0.1,0.0,0.0,8,0.138,0.006184240799136623,0.0463668964900109
88,15,10,0.146,0.0034838856828785358,0.03853109205845149,1,0.098,0.0,0.0,9,0.152,0.00726948095197056,0.06234969703582816
89,15,9,0.138,0.008090775005872365,0.07383661201377587,1,0.096,0.0,0.0,9,0.16,0.011155813927166471,0.08508602673462284
90,14,9,0.158,0.012045622665234835,0.06720405907984217,1,0.112,0.0,0.0,9,0.17,0.012000773270080164,0.06993890290319976
91,15,10,0.162,0.011485354399499246,0.0680495005771537,1,0.132,0.0,0.0,8,0.15,0.010091158576744325,0.055977479567914344
92,14,11,0.158,0.005425490754624939,0.05409304330776058,1,0.1,0.0,0.0,8,0.148,0.008623067349603986,0.05220662252760824
93,16,9,0.14,0.009749417357202446,0.0811835844823229,1,0.086,0.0,0.0,8,0.138,0.009156784339143602,0.05755501624442023
94,14,10,0.16,0.011298455946910877,0.07134688264111297,1,0.094,0.0,0.0,8,0.13,0.0018768985199945926,0.023491773737714525
95,15,13,0.152,0.009408050382389378,0.083123676850044,1,0.092,0.0,0.0,8,0.14,0.010378522037476391,0.04586813135705557
96,15,9,0.156,0.016208711705341293,0.072213546488349,1,0.098,0.0,0.0,7,0.13,0.008232425265060015,0.05245292217522299
97,16,13,0.166,0.010820688471343425,0.08558088509687879,1,0.088,0.0,0.0,9,0.126,0.0043120580908996365,0.05128510923129235
98,17,11,0.152,0.010062454882629404,0.07332528114447594,1,0.094,0.0,0.0,7,0.124,0.0035101099265801797,0.04968997453526113
99,16,12,0.146,0.011448481573999513,0.07349653630077493,1,0.098,0.0,0.0,9,0.15,0.013857401762115789,0.0902350435116204
100,16,11,0.156,0.014672225314799742,0.09761252934403272,1,0.082,0.0,0.0,11,0.162,0.01324624155219361,0.08378996077479513
